Book ID,Book Name,Admin Type,Province,County,Address,Dynasty,Period,Edition,Volume,Author,Source,Book Year,Edition Year,TimeSpan:begin,TimeSpan:end,Longitude,Latitude,Page,Section Name,Content
"6735","雲南備徵志","0","雲南","NULL","(道光)雲南備徵志二十一卷","清","道光","","二十一卷","","eastview","0","0","0","0","0","0","2049145","1-滇黔紀遊","滇黔紀遊 錄雲南　國朝陳鼎著 平彞縣本衞地明乙亥年始改縣設吏南渡兩重石橋道 旁有淸溪洞深十餘里諸景與碧雲相類大抵洞者皆洪 水趨洩之門戸也其中景勝凡洞俱有皆大同小異俱碧 乳融成石罅水氣所結如兩廣之神仙閩中之玉華廬中 之崔仙湖廣之梵陽景與碧雲半相類矣出淸溪後戸卽 紫泉洞亦幽深可愛遊者不倦過揚威哨皆如中原坦道 兩山繁林木矣又多鸚鵡諸禽鳴聲上下頗傾客耳 交水卽新霑益州舊治去交水西北百十里往烏撒必由 之道交水兩水相交平疇萬頃民物豐阜恍如江南風景 矣去予留寓之曲靖府方三十里耳 "
"6735","雲南備徵志","0","雲南","NULL","(道光)雲南備徵志二十一卷","清","道光","","二十一卷","","eastview","0","0","0","0","0","0","2049158","1-滇黔紀遊","備徵志 卷十四　　　　　　　 故實  二十 八 趙風所屬祿勸州有洪治山巓有火池陰雨則熾 永昌府瘴癘最濃產寶石掘者往往瘴死井中出圍碁子 光潤如玉琢勝會城出者鐵索橋數處架萬仞山巓險過 盤江百倍然窄易渡耳 滇西多蜜餞物蜜甚多彞人撲得大蜂以長線繫其腰識 以色紙迎風放之乃集衆荷畚鍤隨行度越山嶺蜂八土 竅從而掘之其穴大如城郭輒得蜜數百斛故檳榔香附 橙柑木瓜香𣝵梅李川芎瓜茄多以蜜漬供客復以酒醉 羣蜂餉親友如温台之海味也蚱蜢油炙如鰕或晒乾下 酒猓猓男婦小兒見草中螽斯之屬卽歡笑撲取火其毛 嚼吞之 滇中苗猓僰爨麽些之屬擔負貨物項戴半木枷徒行亦 不暫脫相傳武侯定南蠻設此號令羣彞使其不敢與漢 人爲伍以別貴賤殊不知非也彼戴木枷者殆可負重以 便工作耳 四庫全書史部地理類存目提要 附錄 滇黔紀游二卷 國朝陳鼎撰鼎字定九江陰人是編爲其客游滇黔時所 紀上卷紀黔下卷紀滇於山川佳勝敘述頗爲有致而 不免偶出鄙語又記楚雄姚安開化三郡曰余徧游三 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1380757","1-郵傳下","雲南通志　 卷四十二 建置志四之二　郵傳下 　二十一 郵程 有桂花洞老桂樹一本百尺根盤洞底枝出洞外秋 華時香徹他山 ︹ 陳鼎滇黔紀游 ︺ 平彝南渡兩重石橋 道旁有淸溪洞過揚威哨皆如中原坦途兩山 繁林木美又多鸚鵡諸禽鳴聲上下頗淸客耳 五十 里至霑益州南甯驛 ︹ 舊雲南通志 ︺ 南甯驛五十里至 白水驛 ︹ 師範滇繫 ︺ 南甯達白水 號三亭阿幢橋分水交水實八亭交水平川可走 踰阿幢橋有大道走曲靖府號三岔路有𨮯溝哨 七 十里至馬龍州馬龍驛 ︹ 舊雲南通志 ︺ 馬龍驛五十里 至三岔驛三岔驛三十里至 南甯驛 ︹ 師範滇繫 ︺ 馬龍三亭而達南甯驛馬始用昆 蹄昆蹄也者範金飾馬蹄以禦石齒爾雅曰昆蹄善 升甗郭璞曰甗山形如甑或曰周 公通九夷時所制也有響水關 八十里至尋甸州 易隆驛 ︹ 舊雲南通志 ︺ 易隆驛三十五里至古城驛古 城驛四十里至馬龍驛 ︹ 師範滇繫 ︺ 易隆達馬 龍州號三亭趙福白塔昌隆實八亭途經小關索嶺 古城堡魯婆伽巡檢司夾路多鬥楊花丹素二采 ︹ 陳 鼎滇黔紀游 ︺ 易隆驛屬尋甸州東坡有城卽木 密所也今已傾圮去城十里許有溫泉可澡 六十 五里至嵩明州楊林驛 ︹ 舊雲南通志 ︺ 楊林驛七十里 至易隆驛 ︹ 師範滇繫 ︺ 楊林所 達易隆驛號三亭納禧羅傍實七亭羅傍山枕楊林 海子方如支郡子城有漁舟百十艘黃土坡沿海扼 塞昔殲騰永叛卒於此 ︹ 陳鼎滇黔紀游 ︺ 大鼎 山有海潮寺面海子去寺半里道傍有毒泉 六十里 至昆明縣版橋驛 ︹ 舊雲南通志 ︺ 版橋驛六十里至楊 林驛 ︹ 師範滇繫 ︺ 版橋達楊林所號 三亭實六亭 者察赤水鵬 四十里至昆明縣滇陽驛 ︹ 舊雲南通志 ︺ 滇陽驛三十 里至版橋驛 ︹ 師範滇繫 ︺ 雲南治城三亭而達版橋驛 近郊有金馬關 ︹ 陳鼎滇黔紀游 ︺ 版橋驛出西關三十 五里離鷓鴣哨度石梁而至歸化寺去滇城止五里 矣登金馬山俯瞰城中煙火萬家樓閣參差雙目頓 爽 也 自交水分路東北至四川永甯縣路程 ︹ 大淸會典事例 ︺ 由南甯驛分道三十里至霑益州松林驛 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381747","1-物產一","雲南通志　 卷六十七 食貨志六之一　物產一 　　　三 雲南通省上 蜂蜜　 ︹ 陳鼎滇黔紀遊 ︺ 滇西蜜甚多彝人撲得大蜂以 長繩繫其腰識以色紙迎風放之乃集衆荷畚鍤隨 行及度越山嶺蜂入土竅從而掘之其穴大如城郭 輒得蜜數百斛故檳榔香附橙柑木瓜香櫞梅李川 芎瓜茄多以蜜漬供客復以酒醉羣蜂餉親友如溫 台之海味也 ︹ 檀萃滇海虞衡志 ︺ 崖蜜產於滇山民因 崖累石爲窩以招蜂而蜂聚其蜜甚白 武定山民有養至 百窩者家大饒裕 蠟　 ︹ 舊雲南通志 ︺ 有黃蠟白蠟栗蠟三種 ︹ 李時珍本草 綱目 ︺ 唐宋以 前所用白蠟皆蜜蠟也此蟲白蠟則自元以來人始 知之今則爲日用物矣四川湖廣滇南閩嶺吳越東 南諸郡皆有之以川滇衡永產者爲勝蠟樹枝葉狀 類冬靑四時不凋五月開白花成叢結實纍纍大如 蔓荆子生靑熟紫冬靑樹子則紅色也其蟲大如蟣 虱芒種後則延緣樹枝食汁吐涎黏於嫩莖化爲白 脂乃結成蠟狀如凝霜處暑後則剝取謂之蠟渣若 過白露卽黏住難刮矣其渣煉化濾淨或甑中蒸化 𤁋下器中待凝成塊卽爲蠟也其蟲嫩時白色作蠟 及老則赤黑色乃結苞於樹枝初若黍米大入春漸 長大如雞頭子紫赤色纍纍抱枝宛如樹之結實也 蓋蟲將遺卵作房正如雀甕螵蛸之類今俗呼爲蠟 種亦曰蠟子子內皆白卵如細蟣一苞數百次年立 夏日摘下以箬葉包之分繫諸樹芒種後苞拆卵化 蟲乃延出葉底復上樹作蠟也樹下要潔淨防蟻食 其蟲又有水蠟樹葉微似榆亦可放蟲生蠟甜儲樹 亦可產蠟檀萃滇海虞衡志白蠟川滇之重貨也本 出於越巂夷人傳此法其後川滇及東南諸郡俱種 之白蠟徧行天下而黃蠟之用遂微其樹汪機以爲 卽冬靑樹李時珍以爲樹似冬靑今江鄕謂之山蠟 樹以別於水蠟樹水蠟樹批枝插之無不活幾如插 柳繞池塘陂堰盡插之總呼蠟樹往行黔中山坳閒 皆水蠟以其旺故也水蠟成拱從七八尺上斫其木 枿生競挺脩枝長條皆蠟生之地也生而刮之而樹 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381756","1-物產一","雲南通志　 卷六十七 食貨志六之一　物產一 　　十二 雲南通省上 不通服之卽效 蓴　 ︹ 舊雲南通志 ︺ 大理浪穹者甚香美 莙薘菜　 ︹ 本草 ︺ 恭一名莙薘菜 ︹ 徐炬事物原始 ︺ 恭菜似 升麻煑食之 ︹ 滇南本草 ︺ 甜菜味甘平治中膈冷痰存 於胷中服之效不可多食 樹頭菜　 ︹ 舊雲南通志 ︺ 石屏者佳 石花菜　 ︹ 檀萃滇海虞衡志 ︺ 石花菜卽海之紫菜生於 石上作湯碧綠可愛味亦佳蒙自祿勸俱出之 瓠　 ︹ 舊雲南通志 ︺ 雲南縣者佳 ︹ 陳鼎滇黔紀游 ︺ 太和縣 匏可盛粟二十斛片之可爲舟航 ︹ 滇南本草 ︺ 瓠匏味 甘微苦形似西瓜匏腰細頭尖者葫蘆今人呼爲瓢 作裝水之器具分甜苦兩種甜者不入藥苦者能利 水除面目邪氣四肢浮腫利水道透痳症淸心肺除 煩熱採葉搗爛曬乾爲末盛瓶內隨帶身邊或出行 逢渴時用一分入水飮之不中水毒或蛇蟲蝦蟆扒 過之物人悞食中毒用此能解再加雄黃能解啞瘴 山嵐之毒又加松筆頭解一切火毒凡中夷人之毒 但服此方俱可二三分不可多用開水下又瓠子一 名葫蘆又名龍蛋瓜又名天瓜味甘寒治小兒初生 周身無皮用瓠子燒灰調菜油擦之甚效又治左癱 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381763","1-物產一","雲南通志　 卷六十七 食貨志六之一　物產一 　　十九 雲南通省上 李　 ︹ 郭義恭廣志 ︺ 李戎州所出肉熟而皮猶綠 ︹ 雜考 ︺ 江 南建甯有均亭李紫色極肥大味甘如蜜南方之李 此實爲最 ︹ 舊雲南通志 ︺ 有荆山麥熟苦李數種 桃　 ︹ 唐書南蠻傳 ︺ 自夜郞滇池以西有桃李 梨　 ︹ 舊雲南通志 ︺ 晉甯者佳 ︹ 檀萃滇海虞衡志 ︺ 梨兩廣 無而滇最多楚雄之梨黑似壞者乃係本色味佳也 ︹ 陳鼎滇黔紀游 ︺ 太和梨有七斤重者 松子　 ︹ 李時珍本草綱目 ︺ 松子大如柏子惟遼海及雲 南者子大如巴豆可食謂之海松子 ︹ 又 ︺ 海松子出遼 東及雲南其樹與中國松樹同唯五葉一叢者毬內 結子大如巴豆而有三稜惟一頭尖耳久收亦油 ︹ 格 物總論 ︺ 松子二種海松子生新羅如小栗三角其中 仁香美東夷食之當果雲南松子巴豆相似味不及 也 ︹ 檀萃滇海虞衡志 ︺ 松子爲滇果第一中國所產細 不中噉必資於關東三稜而黃滇所產色黑面圓而 底平其松身似靑桐葉五鬣七鬣而深濃高不過一 二丈此結松子之松也毬長一尺火煨而剝之兒童 爭啗如包穀至成熟價不甚高市升僅數十錢 香櫞佛手柑　 ︹ 檀萃滇海虞衡志 ︺ 香櫞佛手柑之大者 直如斗重三四斤皆可生片以擺盤二物經霜不落 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381776","1-物產一","雲南通志　 卷六十七 食貨志六之一　物產一 　三十二 雲南通省上 海虞衡志 ︺ 刺桐花滇名鸚哥花葉如梧而蔽芾花亦 巨而鮮但取其枝插之卽易生如靑桐也本質輕鬆 亦似靑桐官府取以爲杖 ︹ 桂馥札樸 ︺ 永昌順𡨴有木 高數丈葉如桐多刺花色 似紅焦土人謂之鸚哥花以其似鸚哥嘴案卽刺桐 也亦謂之赬桐南方草木狀赬桐花連枝萼皆深紅 之極者俗呼貞桐花赬音之譌是也折其枝插地卽 生 陳鼎滇黔紀游 太和刺桐花開於七月極紅旁映 他樹山 石皆赤 木香花　 ︹ 舊雲南通志 ︺ 有黃白二種 粉團花　 ︹ 舊雲南通志 ︺ 有紅黃白三種 ︹ 檀萃滇海虞衡 志 ︺ 滇俗重木香粉團金鳳小女兒爭戴之木香論圍 粉團論朵金鳳作團插於藁高至盈尺如霞之建標 呼於市而貨之頃刻俱盡 仙人掌　 ︹ 舊雲南通志 ︺ 葉肥厚如掌多刺相接成枝花 名玉英色紅黃實似小瓜可食 金剛纂　 ︹ 舊雲南通志 ︺ 花黃而細土人植以爲籬又一 種形類雞冠 ︹ 談叢 ︺ 滇中有草名金剛纂其幹如珊瑚 多刺色深碧小民多樹之門屏閒此草性甚毒犯之 或至殺人余問滇人植此何爲曰以辟邪耳 ︹ 唐綿夢 餘錄 ︺ 滇緬有木曰金剛纂狀如棕櫚枝幹屈曲無葉 剉以漬水暴牛羊渴甚而飮之人食其肉必死 謹案以上 俱木本 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381778","1-物產一","雲南通志　 卷六十七 食貨志六之一　物產一 　三十四 雲南通省上 色正白舌赤出大理順𡨴出𡨴州者不甚白而香淸 舌碧又一種也曰綠幹綠曰紫幹綠曰馬尾黃色瓣 不分張曰火燒蘭葉長莖短竝出順𡨴又一種出雲 州莖長而花香曰虎頭花最大品亦最下順𡨴又一 種花黃生深箐枯木上五月開曰凈瓶似瓜生石上 兩葉一大一小廣寸許花如雪蘭而小其四時開者 曰素心花小葉纖出昆明又有風蘭根不著土或憑 木石或懸戸牖皆生出普洱開化又有鷺鷥蝴蝶葉 有節花形如鷺如蝶蘭之別子也 ︹ 檀萃滇海虞衡志 ︺ 滇中虎頭蘭蘭中壯巨者花而不香又有風蘭蓄之 煙牕風架乃蕃如仙人掌李厚岡治恩樂搜哀牢山 蘭甚多以木斗運省其奇異之品皆世所未見近檢 張記有神品蘭蓋硃砂蘭也葉似建蘭稍大莖高尺 一莖十餘花色如渥丹香淸洌過諸種開於夏秋閒 本出老撾孟艮土司地新興人善養之蒙化差劣他 郡養之則不花又有雪蘭一莖三花瓣如通艸心吐 微紅葉柔如綿迎年而開秀美怡人滇人蓄蘭多建 蘭魚魫蘭皆來自粤閩非滇產產則虎頭風蘭俱粗 大惟厚岡所得與張君所記皆產自滇一洗虎頭風 蘭之陋 陳鼎滇黔紀游 太和蘭不香 梗葉之大過於閩蘭二十倍 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381831","1-物產三","雲南通志　 卷六十九 食貨志六之三　物產三 　　　十 大理府 出蛇亦殆死瘡差卽更能吞之 蝴蝶會　 ︹ 檀萃滇海虞衡志 ︺ 每年來集圓通寺壁皆滿 後不來者二十餘年辛亥四月朔忽至 大理府 長穗穀　 ︹ 陳鼎滇黔紀遊 ︺ 太和穀穗長至二百八十粒 戎菽　 ︹ 陳鼎滇黔紀遊 ︺ 太和戎菽年前卽采供蔬饌土 人謂之大莞豆 豆豉　 ︹ 大理府志 ︺ 雞足山者佳 鹽　 ︹ 常璩華陽國志 ︺ 靑蛉縣有鹽官 ︹ 一統志 ︺ 鹽浪穹縣 出 謹案靑蛉縣今雲龍 州浪穹縣北境是 茶　 ︹ 舊雲南通志 ︺ 出太和感通寺 ︹ 大理府志 ︺ 感通三塔 皆有但性劣不及普茶 ︹ 徐霞客遊記 ︺ 感通寺茶樹皆 高三四尺絶與桂相似茶味頗佳煼而復曝不免黝 黑 咂魯麻　 ︹ 陳鼎滇黔紀遊 ︺ 鉤藤亦出蒼山以之釀酒名 咂魯麻 蜜雪　 ︹ 大理府志 ︺ 出大理 ︹ 趙州志 ︺ 夏月郡人自蒼山頂 負雪雜以糖蜜水賣之土人爭食以解熱渴 紅花乳扇酥油　 ︹ 大理府志 ︺ 出鄧川州 蒟醬 一名 扶畱 　 ︹ 嵇含南方草木狀 ︺ 蒟醬蓽茇也 ︹ 漢書西南 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381832","1-物產三","雲南通志　 卷六十九 食貨志六之三　物產三 　　十一 大理府 夷傳注 ︺ 師古曰子形如桑椹緣木而生味尤辛今石 渠則有之食讀曰飮 ︹ 一統志 ︺ 扶畱一名蔞子出點蒼 山文選所謂東風扶畱 謹案蒟醬已見統產茲取其 在大理者再錄之意有專重 非重 出也 自然銅　 ︹ 一統志 ︺ 太和縣出 點蒼石　 ︹ 珍玩考 ︺ 大理府點蒼石點蒼山出其石白質 黑文有山水草木狀人多琢以爲屏 ︹ 一統志 ︺ 出點蒼 山唐李德裕平泉莊醒酒石卽此產也 ︹ 劉崑南中雜 說 ︺ 榆石點蒼山所出也鑿頑石深入里餘竭民力而 取之以逼眞入畫者爲佳然佳者卒不槪見也康熙 十二年予常入逆藩便坐見一石屏高六尺寛四尺 餘山水木石與元人筆墨無異或曰此黔𡨴舊物云 ︹ 陳鼎滇黔紀遊 ︺ 蒼山下多文石三塔寺後產者乃佳 餘皆白石而已 ︹ 檀萃滇海虞衡志 ︺ 解爲屏及棹面有 山水物象高督爲十品層巒曡嶂積雨初霽羣山傑 立雪意未晴雪峯千仞巖岫半微水石雲月雲山有 逕淺絳微黃孤嶼平湖各係以詩然景不止此讀張 佳印詩爲禍地方曷有極耶 紙　 ︹ 舊雲南通志 ︺ 有淸水粉紙二色 墨　 ︹ 蘇易簡墨譜 ︺ 雞足山古松心燒烟爲墨最佳 ︹ 舊雲 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381833","1-物產三","雲南通志　 卷六十九 食貨志六之三　物產三 　　十二 大理府 南通志 ︺ 出太和 ︹ 大理府志 ︺ 榆墨通行 ︹ 楊愼烟丸歌 ︺ 雞 足烟丸古松心 龍眠惜之如惜金元霜逼分玉兔窟碧髓近挺靑蛉 岑茅犀截角光自照柏麝却臍香太侵鴻崖歸人故 多幻鶴馭明朝那可 尋莫辭爲我浣霞襟 鬱刃浪劒　 ︹ 唐書南蠻傳 ︺ 鬱刃鑄時以毒藥并冶取迎 躍如星者凡十年乃成淬以馬血以金犀飾鐸首傷 人卽死浪人所鑄故亦曰浪劒 ︹ 樊綽蠻書 ︺ 鬱刃次於 鐸鞘造法用毒藥蟲魚之類又淬以白馬血經十數 年乃用中人肌卽死秘其法麤問得其由 ︹ 又 ︺ 南詔劒 使人用劒不問貴賤劒不離身造劒法鍛生鐵取迸 汁如是者數次烹鍊之劒成卽以犀裝頭飾以金碧 浪人詔能鑄劒尤精利諸部落悉不如謂之浪劒 胭脂　 ︹ 舊雲南通志 ︺ 出雲南縣 靛　 ︹ 舊雲南通志 ︺ 出太和 華布　 ︹ 常璩華陽國志 ︺ 雲南郡出 謹案疑卽桐 華布俟考 洱紅　 ︹ 檀萃滇海虞衡志 ︺ 洱紅出洱海布也女子小兒 多服之銀紅而豓 ︹ 舊雲南通志 ︺ 紅布出雲南縣 高河菜　 ︹ 陳鼎滇黔紀遊 ︺ 蒼山絶頂有高河菜七八月 生紅莖碧葉味辛如芥 ︹ 舊雲南通志 ︺ 出蒼山高河泉 莖紅葉綠味辛香五六月采之不可多得 ︹ 古今圖書 集成 ︺ 若高聲則雲霧驟起風雨卒至蓋高河乃龍湫 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381834","1-物產三","雲南通志　 卷六十九 食貨志六之三　物產三 　　十三 大理府 也 ︹ 桂馥札樸 ︺ 點蒼山有草類芹紫莖辛香可食呼爲 高和菜蓋沿南詔舊名也 蓮花菜　 ︹ 古今圖書集成 ︺ 蓮花菜出大理府洱河東上 滄湖相傳蒙詔時觀音大士化箭鏃所成 百子芋　 ︹ 賈思勰齊民要術 ︺ 百子芋出葉俞縣 ︹ 黃省曾 種芋法 ︺ 葉俞縣有百子芋 甘橘　 ︹ 樊綽蠻書 ︺ 大釐城有之其味酸𡨴睒有橘大如 覆桮 櫻桃　 ︹ 陳鼎滇黔紀遊 ︺ 洱海櫻桃樹極多大數圍高數 十丈白多於紅味酸澀 胡桃　 ︹ 陳鼎滇黔紀遊 ︺ 太和胡桃皮薄如紙 山桃　 ︹ 陳鼎滇黔紀遊 ︺ 太和山桃皮厚可榨油 橄欖　 ︹ 陳鼎滇黔紀遊 ︺ 太和土橄欖生籬落閒如龍眼 色紅黃味同閩中靑橄欖產賓川者大如盌 黃柑　 ︹ 陳鼎滇黔紀遊 ︺ 黃柑產賓川者大如盌 龍女花　 ︹ 黃山志 ︺ 龍女花出大理府太和感通寺樹葉 全似山茶蕊大而香 ︹ 舊雲南通志 ︺ 太和感通寺一株 樹高數丈花類白菜相傳爲龍女所種 ︹ 徐霞客遊記 ︺ 感通寺龍女樹樹從根分挺三四大株各高三四丈 葉長二寸半闊半之綠潤有光花白大於玉蘭亦木 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381836","1-物產三","雲南通志　 卷六十九 食貨志六之三　物產三 　　十五 大理府 錢根生水底莖長六七丈氣淸芬采而烹之味美於 蓴八月花開滿湖湖名茈碧以此 夜合　 ︹ 陳鼎滇黔紀遊 ︺ 夜合樹高廣數十畞枝幹扶疏 曲折開花如小山覆錦被絶非江浙馬纓之比 念珠樹　 ︹ 古今圖書集成 ︺ 念珠樹出大理府每穗結實 一百八枚 ︹ 大理府志 ︺ 念珠樹在城北五十里每穗結 實百八枚昔李賢者寓周城主人其家婦產難賢者 摘念珠一枚使吞之珠在兒手中擎出棄珠之地叢 生珠樹 萆麻　 ︹ 陳鼎滇黔紀遊 ︺ 草麻數十年不彫其木可作梁 棟土人以之搆堂屋 龍爪樹　 ︹ 趙州志 ︺ 花魚洞口有數株干霄直上皮赤如 龍鱗每葉去靑皮梗如龍爪 黑竹　 ︹ 舊雲南通志 ︺ 出浪穹色黑可爲簫管 藥　 ︹ 陳鼎滇黔紀遊 ︺ 太和藥有一百七十七種性良於 他產 連翹　 ︹ 陳鼎滇黔紀遊 ︺ 洱海連翹花遍於籬落黃色可 觀 牛黃　 ︹ 唐書南蠻傳 ︺ 異牟尋獻牛黃 謹案異牟尋國 大理故錄於此 石硫磺　 ︹ 檀萃滇海虞衡志 ︺ 石硫磺滇中各出惟浪穹 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381838","1-物產三","雲南通志　 卷六十九 食貨志六之三　物產三 　　十七 大理府 香貓　 ︹ 楊愼丹鉛總錄 ︺ 予在大理府見香貓如貍其文 如金錢豹此卽楚詞所謂乘赤豹兮載文貍王𨓜注 爲神貍者也南山經所謂亶爰之山有獸焉狀如貍 而有髦其名曰類自爲牝牡食者不妬列子亦云亶 爰之獸自孕而生曰類疑卽此物也 工魚 一作 公魚 　 ︹ 事物紺珠 ︺ 公魚似鰷細鱗長不滿尺有子 美出大理 ︹ 一統志 ︺ 出洱海如鰷而鱗細長不盈尺明 楊愼稱爲魚魁 ︹ 檀萃滇海虞衡志 ︺ 工魚出大理長三 四寸滿腹子可代鮝燉肉而凍之祿勸易龍河亦出 此魚工或作弓南園錄謂應作工工爲江江魚也此 亦牽強蠻名無正字工弓隨用耳 ︹ 楊愼弓魚贊 ︺ 西洱 弓魚三寸其修誰 書以公音是字謬又 哂多子亦孔之羞 大頭魚　 ︹ 陳鼎滇黔紀遊 ︺ 洱海出大頭魚食之皮脫土 人不忌 鯽魚　 ︹ 許纘曾東還紀程 ︺ 洱海魚類頗多視他水所出 更美冬鯽甲於諸郡魏武帝四時食製曰滇池鯽魚 至冬極美 ︹ 楊愼鯽魚贊 ︺ 滇池鯽魚冬月可薦中含 腴白號水母線北客下餐以爲麪纜 油魚　 ︹ 許纘曾東還紀程 ︺ 洱海首有石穴八九月產油 魚人謂水鹹故肥 ︹ 雲龍州志 ︺ 油魚穴在州南二十里 中秋則魚肥長僅二三寸十月望則絶 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381842","1-物產三","雲南通志　 卷六十九 食貨志六之三　物產三 　二十一 臨安府 酸角　 ︹ 李時珍本草綱目 ︺ 雲南臨安諸處有之狀如豬 牙皁筴浸水和羹酸味如酢 玉薇花　 ︹ 臨安府志 ︺ 阿迷冰泉山有玉薇花一本似紫 薇而色純白相傳華則州必有登甲科者屢試皆驗 後爲野火所燒雍正丙午重發一蕊丁未張坦登第 亦異徵也 茶花　 ︹ 臨安府志 ︺ 通海三元宮有茶花一本奇豓異常 月夜姿尤妍妙落時瓣皆仰而不俯明宏治閒貢入 御苑不花後仍發囘本觀始花 槵子　 ︹ 陳鼎滇黔紀遊 ︺ 郡出槵子有銅鐵二種每囊百 八顆銅色者佳黑鹽井亦出不及郡中 木棉樹　 ︹ 高士奇天祿識餘 ︺ 南中木棉樹大盈抱花紅 似山茶而蕊黃花片極厚非江南所藝者雲南阿迷 州有之 檳榔樹　 ︹ 臨安府志 ︺ 樹高十餘丈皮似靑銅節如斑竹 葉如芭蕉花如金粟實纍纍綴於房中土人剖其實 貫以藤風戾而食之佐以扶畱及石灰消宿食袪瘴 癘 金剛纂　 ︹ 滇記 ︺ 碧幹而蝟芒孔雀食之其漿殺人 ︹ 臨安 府志 ︺ 狀如刺桐最毒土人種作籬人不敢觸建水石 "
"3323","雲南通志","0","雲南","NULL","(道光)雲南通志稿二百十六卷卷首三卷","清","道光","","稿二百十六卷卷首三卷","","eastview","0","0","0","0","0","0","1381869","1-物產三","雲南通志　 卷六十九 食貨志六之三　物產三 　四十八 麗江府 曜唐書云吐蕃有天鼠大如貂皮可爲裘正卽此種 特天鼠者蝠蝠之名考未之詳誤以鼯鼠爲天鼠耳 犀　 ︹ 樊綽蠻書 ︺ 尋傅川界亦出犀皮 氂牛　 ︹ 一統志 ︺ 尾可作纓出麗江 ︹ 麗江府志 ︺ 出中甸 山驢　 ︹ 古今圖書集成 ︺ 出劒川 松根豹　 ︹ 余慶遠維西聞見錄 ︺ 大如豹穴地而食松根 毛深細過於豹而穎更燦文如環黑質而白文善走 而嚙人 大羊　 ︹ 樊綽蠻書 ︺ 大羊多從西羌鐵橋接吐蕃界三千 二千口將來博易 大犬　 ︹ 古今圖書集成 ︺ 出麗江卽獒也 謹案一名 獟獅犬 琵琶豬　 ︹ 舊雲南通志 ︺ 出麗江 靑銅魚　 ︹ 一統志 ︺ 出漾共江中細鱗長不盈尺夏月始 出 巖洞魚　 ︹ 鶴慶府志 ︺ 出龍門舍海 石扁頭　 ︹ 鶴慶府志 ︺ 出蜂蜜河 蝦米　 ︹ 舊雲南通志 ︺ 出劒川較他產者尤細膩 雪蛆　 ︹ 陳鼎滇黔紀遊 ︺ 麗江小雪山亦出雪蛆大者如 兔味如乳酥多食口鼻出血 雲南通志卷之六十九 終 "
